date,1. open,2. high,3. low,4. close,5. volume
2019-07-23 11:05:00,207.865,207.87,207.78,207.78,30173.0
2019-07-23 11:07:00,207.75,207.79,207.75,207.7781,54077.0
2019-07-23 11:08:00,207.7869,207.8,207.7,207.7301,21637.0
2019-07-23 11:09:00,207.74,207.7937,207.7,207.767,25801.0
2019-07-23 11:10:00,207.78,207.8528,207.77,207.84,29547.0
2019-07-23 11:11:00,207.8299,207.95,207.8201,207.94,41715.0
2019-07-23 11:12:00,207.95,207.9625,207.87,207.93,59386.0
2019-07-23 11:13:00,207.92,207.99,207.92,207.9801,20405.0
2019-07-23 11:14:00,207.98,208.0152,207.96,207.99,13625.0
2019-07-23 11:15:00,208.0,208.04,207.97,207.985,18387.0
2019-07-23 11:16:00,208.0,208.07,207.98,208.06,18967.0
2019-07-23 11:17:00,208.04,208.12,208.0164,208.095,20762.0
2019-07-23 11:18:00,208.1,208.11,208.05,208.1089,21638.0
2019-07-23 11:19:00,208.11,208.125,208.03,208.0387,22574.0
2019-07-23 11:20:00,208.04,208.0965,208.04,208.05,11935.0
2019-07-23 11:21:00,208.06,208.095,208.06,208.0785,16936.0
2019-07-23 11:22:00,208.08,208.08,208.04,208.08,24003.0
2019-07-23 11:23:00,208.07,208.17,208.05,208.1501,51475.0
2019-07-23 11:24:00,208.15,208.26,208.13,208.16,50376.0
2019-07-23 11:25:00,208.16,208.17,208.09,208.1517,19725.0
2019-07-23 11:26:00,208.15,208.18,208.03,208.03,28854.0
2019-07-23 11:27:00,208.03,208.07,207.9266,207.9266,33198.0
2019-07-23 11:28:00,207.93,208.02,207.925,208.02,22957.0
2019-07-23 11:29:00,208.025,208.11,208.02,208.11,9949.0
2019-07-23 11:30:00,208.11,208.1832,208.11,208.1733,37792.0
2019-07-23 11:31:00,208.17,208.18,208.07,208.11,40438.0
2019-07-23 11:32:00,208.11,208.13,208.11,208.13,1581.0
2019-07-23 11:33:00,208.095,208.1085,208.095,208.105,50041.0
2019-07-23 11:34:00,208.1,208.14,208.0301,208.04,50253.0
2019-07-23 11:35:00,208.0414,208.045,207.94,207.94,19085.0
2019-07-23 11:36:00,207.93,208.0,207.89,207.99,25456.0
2019-07-23 11:37:00,207.99,207.99,207.85,207.86,31387.0
2019-07-23 11:38:00,207.8749,207.92,207.83,207.9,17914.0
2019-07-23 11:39:00,207.9,208.0469,207.9,208.0469,43821.0
2019-07-23 11:40:00,208.045,208.1,208.02,208.0968,31696.0
2019-07-23 11:41:00,208.0942,208.14,208.0765,208.09,23259.0
2019-07-23 11:42:00,208.09,208.1135,208.0562,208.0562,33462.0
2019-07-23 11:43:00,208.05,208.05,207.94,207.94,549627.0
2019-07-23 11:44:00,207.9523,208.03,207.86,208.0003,28167.0
2019-07-23 11:45:00,207.99,207.99,207.91,207.935,13271.0
2019-07-23 11:46:00,207.94,207.9732,207.85,207.86,14780.0
2019-07-23 11:47:00,207.85,207.895,207.83,207.89,17252.0
2019-07-23 11:48:00,207.87,207.87,207.73,207.73,51601.0
2019-07-23 11:49:00,207.74,207.83,207.74,207.7963,18628.0
2019-07-23 11:50:00,207.803,207.852,207.7393,207.8506,9315.0
2019-07-23 11:51:00,207.8515,207.945,207.7965,207.93,26019.0
2019-07-23 11:52:00,207.93,207.93,207.77,207.83,46510.0
2019-07-23 11:53:00,207.82,207.825,207.57,207.66,102938.0
2019-07-23 11:54:00,207.65,207.65,207.53,207.58,28355.0
2019-07-23 11:55:00,207.57,207.6,207.53,207.5847,29462.0
2019-07-23 11:56:00,207.5769,207.59,207.38,207.41,220255.0
2019-07-23 11:57:00,207.42,207.46,207.29,207.44,58006.0
2019-07-23 11:58:00,207.46,207.59,207.46,207.5898,14360.0
2019-07-23 12:00:00,207.63,207.64,207.58,207.62,94458.0
2019-07-23 12:01:00,207.69,207.7,207.68,207.6801,32403.0
2019-07-23 12:02:00,207.71,207.7999,207.69,207.7616,48973.0
2019-07-23 12:03:00,207.76,207.76,207.6081,207.6081,49409.0
2019-07-23 12:04:00,207.605,207.619,207.455,207.49,43983.0
2019-07-23 12:05:00,207.48,207.55,207.37,207.51,39114.0
2019-07-23 12:06:00,207.49,207.5575,207.43,207.5509,28656.0
2019-07-23 12:07:00,207.55,207.61,207.5042,207.6,22205.0
2019-07-23 12:08:00,207.6,207.67,207.6,207.61,21069.0
2019-07-23 12:09:00,207.62,207.64,207.55,207.61,11654.0
2019-07-23 12:10:00,207.615,207.62,207.575,207.59,10518.0
2019-07-23 12:11:00,207.5912,207.595,207.495,207.51,23459.0
2019-07-23 12:12:00,207.51,207.56,207.5,207.5196,15330.0
2019-07-23 12:13:00,207.52,207.54,207.47,207.52,13915.0
2019-07-23 12:14:00,207.52,207.56,207.41,207.43,25838.0
2019-07-23 12:15:00,207.4385,207.49,207.4385,207.4701,13190.0
2019-07-23 12:16:00,207.4834,207.55,207.48,207.55,18568.0
2019-07-23 12:17:00,207.56,207.595,207.5399,207.5642,24074.0
2019-07-23 12:18:00,207.56,207.565,207.46,207.46,17868.0
2019-07-23 12:19:00,207.46,207.4838,207.3799,207.39,30682.0
2019-07-23 12:20:00,207.3942,207.5481,207.3942,207.5,22400.0
2019-07-23 12:21:00,207.52,207.5969,207.52,207.555,23731.0
2019-07-23 12:22:00,207.54,207.6,207.5201,207.56,25190.0
2019-07-23 12:23:00,207.57,207.64,207.57,207.62,30957.0
2019-07-23 12:24:00,207.61,207.75,207.61,207.62,39509.0
2019-07-23 12:25:00,207.6242,207.7,207.605,207.69,18832.0
2019-07-23 12:26:00,207.68,207.69,207.62,207.62,14918.0
2019-07-23 12:27:00,207.62,207.68,207.585,207.59,15940.0
2019-07-23 12:28:00,207.5997,207.5997,207.511,207.5677,27796.0
2019-07-23 12:29:00,207.56,207.5693,207.52,207.5401,16888.0
2019-07-23 12:30:00,207.55,207.5962,207.5323,207.58,14673.0
2019-07-23 12:31:00,207.58,207.585,207.53,207.53,10195.0
2019-07-23 12:32:00,207.53,207.5399,207.44,207.4735,21607.0
2019-07-23 12:33:00,207.46,207.56,207.46,207.56,12619.0
2019-07-23 12:34:00,207.57,207.64,207.57,207.6,30028.0
2019-07-23 12:35:00,207.6,207.69,207.6,207.6885,16098.0
2019-07-23 12:36:00,207.68,207.77,207.68,207.72,23080.0
2019-07-23 12:37:00,207.72,207.76,207.68,207.76,9289.0
2019-07-23 12:38:00,207.755,207.82,207.755,207.82,25232.0
2019-07-23 12:39:00,207.82,207.82,207.78,207.805,19246.0
2019-07-23 12:40:00,207.82,207.85,207.82,207.82,7344.0
2019-07-23 12:41:00,207.82,207.83,207.76,207.82,20019.0
2019-07-23 12:42:00,207.83,207.85,207.7401,207.75,26380.0
2019-07-23 12:43:00,207.74,207.775,207.7168,207.74,23335.0
2019-07-23 12:44:00,207.74,207.81,207.74,207.8,13597.0
2019-07-23 12:45:00,207.79,207.805,207.77,207.78,24505.0
2019-07-23 12:46:00,207.775,207.79,207.7533,207.78,15494.0
2019-07-23 12:47:00,207.78,207.825,207.78,207.8,14441.0
2019-07-23 12:48:00,207.81,207.865,207.805,207.865,19217.0
2019-07-23 12:49:00,207.87,207.88,207.76,207.85,50107.0
2019-07-23 12:50:00,207.8681,207.8681,207.815,207.82,17673.0
2019-07-23 12:51:00,207.83,207.84,207.77,207.7725,16168.0
2019-07-23 12:52:00,207.77,207.795,207.76,207.7701,19125.0
2019-07-23 12:53:00,207.77,207.82,207.75,207.8055,20100.0
2019-07-23 12:54:00,207.81,207.81,207.76,207.77,9169.0
2019-07-23 12:55:00,207.78,207.82,207.75,207.77,13479.0
2019-07-23 12:56:00,207.7799,207.8,207.74,207.8,14453.0
2019-07-23 12:57:00,207.8,207.81,207.77,207.79,19245.0
2019-07-23 12:58:00,207.7864,207.8158,207.76,207.7742,18024.0
2019-07-23 12:59:00,207.78,207.78,207.73,207.765,16437.0
2019-07-23 13:00:00,207.77,207.77,207.7,207.72,9710.0
2019-07-23 13:01:00,207.72,207.74,207.66,207.66,25773.0
2019-07-23 13:02:00,207.6531,207.66,207.6,207.6,15809.0
2019-07-23 13:03:00,207.6,207.62,207.5699,207.585,27516.0
2019-07-23 13:04:00,207.595,207.62,207.59,207.6,23903.0
2019-07-23 13:05:00,207.6016,207.6099,207.55,207.59,17729.0
2019-07-23 13:06:00,207.6,207.68,207.6,207.67,20867.0
2019-07-23 13:07:00,207.665,207.7,207.64,207.64,341594.0
2019-07-23 13:08:00,207.63,207.68,207.6,207.62,27345.0
2019-07-23 13:09:00,207.62,207.62,207.57,207.59,11875.0
2019-07-23 13:10:00,207.6,207.665,207.6,207.65,9049.0
2019-07-23 13:11:00,207.64,207.65,207.57,207.5935,19774.0
2019-07-23 13:12:00,207.59,207.61,207.5616,207.6065,13258.0
2019-07-23 13:13:00,207.605,207.6085,207.55,207.57,112917.0
2019-07-23 13:14:00,207.5799,207.585,207.5241,207.5263,10563.0
2019-07-23 13:15:00,207.53,207.59,207.5249,207.59,7057.0
2019-07-23 13:16:00,207.59,207.59,207.48,207.48,27698.0
2019-07-23 13:17:00,207.5,207.5997,207.4905,207.58,59097.0
2019-07-23 13:18:00,207.584,207.595,207.56,207.5601,12537.0
2019-07-23 13:19:00,207.56,207.64,207.53,207.64,8145.0
2019-07-23 13:20:00,207.64,207.6458,207.61,207.61,46925.0
2019-07-23 13:21:00,207.58,207.625,207.58,207.605,8014.0
2019-07-23 13:22:00,207.6,207.61,207.59,207.61,9090.0
2019-07-23 13:23:00,207.61,207.68,207.61,207.64,14539.0
2019-07-23 13:24:00,207.63,207.63,207.5606,207.57,14234.0
2019-07-23 13:25:00,207.57,207.6477,207.57,207.6477,9980.0
2019-07-23 13:26:00,207.65,207.6769,207.62,207.65,11996.0
2019-07-23 13:27:00,207.64,207.64,207.53,207.54,15156.0
2019-07-23 13:28:00,207.54,207.55,207.4399,207.445,30550.0
2019-07-23 13:29:00,207.45,207.49,207.42,207.48,16980.0
2019-07-23 13:30:00,207.49,207.53,207.48,207.519,15015.0
2019-07-23 13:31:00,207.52,207.545,207.51,207.53,9350.0
2019-07-23 13:32:00,207.54,207.56,207.53,207.54,11449.0
2019-07-23 13:33:00,207.5338,207.5596,207.5155,207.5596,10592.0
2019-07-23 13:34:00,207.55,207.6,207.54,207.5999,10712.0
2019-07-23 13:35:00,207.61,207.63,207.58,207.61,16313.0
2019-07-23 13:36:00,207.6137,207.6137,207.53,207.53,18251.0
2019-07-23 13:37:00,207.5403,207.5841,207.5118,207.5778,9576.0
2019-07-23 13:38:00,207.575,207.575,207.5,207.51,14686.0
2019-07-23 13:39:00,207.51,207.57,207.51,207.55,13928.0
2019-07-23 13:40:00,207.57,207.615,207.5635,207.585,13248.0
2019-07-23 13:41:00,207.59,207.6111,207.56,207.57,16465.0
2019-07-23 13:42:00,207.58,207.74,207.555,207.7,32912.0
2019-07-23 13:43:00,207.695,207.87,207.68,207.78,96184.0
2019-07-23 13:44:00,207.79,207.99,207.79,207.96,120177.0
2019-07-23 13:45:00,207.96,208.14,207.94,208.065,169838.0
2019-07-23 13:46:00,208.071,208.2142,208.0,208.04,53691.0
2019-07-23 13:47:00,208.06,208.1196,208.01,208.04,30183.0
2019-07-23 13:48:00,208.03,208.06,207.9293,207.9746,55399.0
2019-07-23 13:49:00,207.97,208.09,207.964,207.99,19136.0
2019-07-23 13:50:00,208.005,208.01,207.8702,207.9184,26445.0
2019-07-23 13:51:00,207.9225,207.94,207.82,207.82,15559.0
2019-07-23 13:52:00,207.82,207.909,207.8,207.9,27399.0
2019-07-23 13:53:00,207.9025,207.98,207.9011,207.9599,17198.0
2019-07-23 13:54:00,207.94,208.1,207.94,208.09,24783.0
2019-07-23 13:55:00,208.09,208.12,208.03,208.09,26161.0
2019-07-23 13:56:00,208.08,208.19,208.0535,208.1701,198188.0
2019-07-23 13:57:00,208.17,208.35,208.15,208.25,127020.0
2019-07-23 13:58:00,208.27,208.35,208.22,208.3101,60015.0
2019-07-23 13:59:00,208.31,208.31,208.18,208.22,27366.0
2019-07-23 14:00:00,208.22,208.23,208.19,208.202,4461.0
2019-07-23 14:01:00,208.32,208.36,208.26,208.3449,48640.0
2019-07-23 14:03:00,208.185,208.21,208.11,208.11,121766.0
2019-07-23 14:04:00,208.13,208.14,208.04,208.08,27517.0
2019-07-23 14:05:00,208.07,208.22,208.07,208.21,16149.0
2019-07-23 14:06:00,208.21,208.21,208.1324,208.19,0.0
2019-07-23 14:07:00,208.17,208.2,208.11,208.16,239923.0
2019-07-23 14:08:00,208.16,208.19,208.14,208.14,10728.0
2019-07-23 14:09:00,208.12,208.17,208.0495,208.0495,60577.0
2019-07-23 14:10:00,208.05,208.15,208.03,208.04,41209.0
2019-07-23 14:11:00,208.0383,208.08,208.02,208.07,17933.0
2019-07-23 14:12:00,208.06,208.0984,207.9837,208.09,34641.0
2019-07-23 14:13:00,208.092,208.18,208.092,208.13,182874.0
2019-07-23 14:14:00,208.12,208.1938,208.09,208.09,33457.0
2019-07-23 14:15:00,208.085,208.2,208.085,208.175,19133.0
2019-07-23 14:16:00,208.1802,208.275,208.1801,208.25,52904.0
2019-07-23 14:17:00,208.24,208.28,208.22,208.22,11556.0
2019-07-23 14:18:00,208.23,208.28,208.22,208.28,16755.0
2019-07-23 14:19:00,208.275,208.2997,208.27,208.29,18646.0
2019-07-23 14:20:00,208.27,208.31,208.26,208.265,26980.0
2019-07-23 14:21:00,208.26,208.34,208.26,208.33,20375.0
2019-07-23 14:22:00,208.3303,208.41,208.33,208.3701,37210.0
2019-07-23 14:23:00,208.3742,208.39,208.29,208.31,20852.0
2019-07-23 14:24:00,208.32,208.37,208.31,208.35,12119.0
2019-07-23 14:25:00,208.35,208.355,208.25,208.2548,29877.0
2019-07-23 14:26:00,208.27,208.31,208.25,208.2659,15767.0
2019-07-23 14:27:00,208.2601,208.295,208.25,208.2751,17737.0
2019-07-23 14:28:00,208.2759,208.3,208.2465,208.257,22929.0
2019-07-23 14:29:00,208.27,208.3,208.15,208.15,33198.0
2019-07-23 14:30:00,208.1616,208.18,208.13,208.1425,29756.0
2019-07-23 14:31:00,208.163,208.18,208.15,208.18,12583.0
2019-07-23 14:32:00,208.185,208.25,208.17,208.1944,87880.0
2019-07-23 14:33:00,208.19,208.23,208.19,208.23,14292.0
2019-07-23 14:34:00,208.23,208.23,208.11,208.11,16912.0
2019-07-23 14:35:00,208.13,208.13,208.0,208.0499,42279.0
2019-07-23 14:36:00,208.0449,208.13,208.0449,208.13,25919.0
2019-07-23 14:37:00,208.1347,208.16,208.08,208.16,17326.0
2019-07-23 14:38:00,208.16,208.165,208.12,208.1251,17103.0
2019-07-23 14:39:00,208.12,208.14,208.09,208.1102,15251.0
2019-07-23 14:40:00,208.12,208.17,208.11,208.14,19985.0
2019-07-23 14:41:00,208.145,208.145,208.07,208.09,21524.0
2019-07-23 14:42:00,208.1337,208.17,208.11,208.15,26967.0
2019-07-23 14:43:00,208.16,208.21,208.15,208.21,18273.0
2019-07-23 14:44:00,208.22,208.24,208.14,208.155,60512.0
2019-07-23 14:45:00,208.16,208.22,208.155,208.195,32115.0
2019-07-23 14:46:00,208.2,208.26,208.18,208.2106,24143.0
2019-07-23 14:47:00,208.2128,208.26,208.21,208.22,14556.0
2019-07-23 14:48:00,208.23,208.23,208.18,208.1884,21170.0
2019-07-23 14:49:00,208.19,208.195,208.12,208.19,18535.0
2019-07-23 14:50:00,208.19,208.22,208.125,208.125,21398.0
2019-07-23 14:51:00,208.1348,208.245,208.12,208.245,48774.0
2019-07-23 14:52:00,208.25,208.27,208.23,208.26,26785.0
2019-07-23 14:53:00,208.2679,208.305,208.25,208.29,27083.0
2019-07-23 14:54:00,208.285,208.3085,208.26,208.295,14595.0
2019-07-23 14:55:00,208.29,208.33,208.23,208.27,29779.0
2019-07-23 14:56:00,208.28,208.35,208.2594,208.34,25496.0
2019-07-23 14:57:00,208.34,208.3665,208.34,208.36,21038.0
2019-07-23 14:58:00,208.36,208.449,208.33,208.39,64255.0
2019-07-23 14:59:00,208.4,208.47,208.38,208.45,41181.0
2019-07-23 15:00:00,208.45,208.47,208.42,208.455,26643.0
2019-07-23 15:01:00,208.46,208.4751,208.41,208.455,35085.0
2019-07-23 15:02:00,208.45,208.455,208.33,208.34,25015.0
2019-07-23 15:03:00,208.35,208.35,208.26,208.272,28139.0
2019-07-23 15:04:00,208.28,208.31,208.26,208.302,19575.0
2019-07-23 15:05:00,208.31,208.39,208.31,208.37,37964.0
2019-07-23 15:06:00,208.3784,208.42,208.34,208.4159,17479.0
2019-07-23 15:07:00,208.41,208.47,208.39,208.44,38270.0
2019-07-23 15:08:00,208.445,208.45,208.38,208.43,32646.0
2019-07-23 15:09:00,208.43,208.44,208.38,208.3959,25427.0
2019-07-23 15:10:00,208.4,208.4108,208.38,208.4,24745.0
2019-07-23 15:11:00,208.4065,208.43,208.38,208.42,13104.0
2019-07-23 15:12:00,208.42,208.4237,208.3908,208.4,15219.0
2019-07-23 15:13:00,208.4,208.5,208.39,208.45,46659.0
2019-07-23 15:14:00,208.45,208.45,208.41,208.42,16455.0
2019-07-23 15:15:00,208.4257,208.4414,208.4,208.4104,19117.0
2019-07-23 15:16:00,208.4259,208.44,208.36,208.39,22313.0
2019-07-23 15:17:00,208.39,208.43,208.36,208.4,48109.0
2019-07-23 15:18:00,208.41,208.41,208.29,208.3,28884.0
2019-07-23 15:19:00,208.3,208.37,208.3,208.37,18959.0
2019-07-23 15:20:00,208.37,208.42,208.3499,208.41,16180.0
2019-07-23 15:21:00,208.4,208.46,208.39,208.44,18709.0
2019-07-23 15:22:00,208.44,208.5,208.42,208.4356,24711.0
2019-07-23 15:23:00,208.4299,208.52,208.4299,208.51,48315.0
2019-07-23 15:24:00,208.52,208.54,208.5,208.5399,14878.0
2019-07-23 15:25:00,208.54,208.56,208.53,208.55,18698.0
2019-07-23 15:26:00,208.56,208.575,208.53,208.56,17294.0
2019-07-23 15:27:00,208.56,208.5656,208.52,208.5656,17985.0
2019-07-23 15:28:00,208.5666,208.6369,208.5297,208.63,37784.0
2019-07-23 15:29:00,208.62,208.65,208.55,208.63,63089.0
2019-07-23 15:30:00,208.62,208.63,208.56,208.588,24958.0
2019-07-23 15:31:00,208.585,208.74,208.585,208.72,44407.0
2019-07-23 15:32:00,208.71,208.78,208.65,208.76,51897.0
2019-07-23 15:33:00,208.74,208.9,208.74,208.8429,74977.0
2019-07-23 15:34:00,208.845,208.85,208.8,208.8429,33030.0
2019-07-23 15:35:00,208.85,208.91,208.8482,208.886,55083.0
2019-07-23 15:36:00,208.9,208.91,208.78,208.8,71801.0
2019-07-23 15:37:00,208.79,208.815,208.69,208.71,42347.0
2019-07-23 15:38:00,208.71,208.7564,208.68,208.755,18926.0
2019-07-23 15:39:00,208.76,208.8569,208.74,208.84,40801.0
2019-07-23 15:40:00,208.826,208.8515,208.81,208.81,30890.0
2019-07-23 15:41:00,208.81,208.86,208.7813,208.83,20685.0
2019-07-23 15:42:00,208.8224,208.86,208.73,208.777,38561.0
2019-07-23 15:43:00,208.7811,208.805,208.71,208.72,73436.0
2019-07-23 15:44:00,208.72,208.7652,208.67,208.764,35201.0
2019-07-23 15:45:00,208.76,208.76,208.67,208.7237,49103.0
2019-07-23 15:46:00,208.7228,208.79,208.721,208.79,31654.0
2019-07-23 15:47:00,208.8,208.88,208.77,208.79,53659.0
2019-07-23 15:48:00,208.8,208.8,208.63,208.7,47721.0
2019-07-23 15:49:00,208.7,208.78,208.7,208.735,28568.0
2019-07-23 15:50:00,208.73,208.73,208.64,208.68,34630.0
2019-07-23 15:51:00,208.67,208.7785,208.64,208.72,41559.0
2019-07-23 15:52:00,208.715,208.72,208.56,208.565,33851.0
2019-07-23 15:53:00,208.56,208.62,208.555,208.62,46636.0
2019-07-23 15:54:00,208.63,208.7,208.6201,208.662,30836.0
2019-07-23 15:55:00,208.6651,208.68,208.5569,208.58,47915.0
2019-07-23 15:56:00,208.59,208.77,208.59,208.67,126999.0
2019-07-23 15:57:00,208.655,208.66,208.5,208.5201,55450.0
2019-07-23 15:58:00,208.525,208.5393,208.425,208.48,87094.0
2019-07-23 15:59:00,208.47,208.535,208.43,208.515,74665.0
2019-07-23 16:00:00,208.515,208.77,208.5115,208.765,175376.0
2019-07-24 09:31:00,207.95,207.95,207.95,207.95,574606.0
2019-07-24 09:32:00,207.99,208.398,207.98,208.265,125045.0
2019-07-24 09:33:00,208.309,208.71,208.309,208.7,140888.0
2019-07-24 09:34:00,208.69,208.86,208.6,208.82,138549.0
2019-07-24 09:35:00,208.85,209.1,208.8236,209.1,164293.0
2019-07-24 09:36:00,209.09,209.15,208.88,208.9178,93191.0
2019-07-24 09:37:00,208.9244,208.95,208.68,208.76,99465.0
2019-07-24 09:38:00,208.75,208.81,208.6283,208.63,86013.0
2019-07-24 09:39:00,208.63,208.7,208.39,208.45,106133.0
2019-07-24 09:40:00,208.4564,208.5,208.34,208.4,49408.0
2019-07-24 09:41:00,208.4,208.53,208.4,208.495,52117.0
2019-07-24 09:42:00,208.49,208.6,208.42,208.49,54850.0
2019-07-24 09:43:00,208.47,208.6163,208.46,208.5,51925.0
2019-07-24 09:44:00,208.5318,208.6299,208.5,208.6,45591.0
2019-07-24 09:45:00,208.614,208.64,208.49,208.64,30893.0
2019-07-24 09:46:00,208.67,208.78,208.65,208.77,70678.0
2019-07-24 09:47:00,208.77,208.99,208.6901,208.9612,50268.0
2019-07-24 09:48:00,208.96,208.9998,208.78,208.83,45083.0
2019-07-24 09:49:00,208.81,208.87,208.78,208.79,34004.0
2019-07-24 09:50:00,208.79,208.85,208.765,208.83,32925.0
2019-07-24 09:51:00,208.84,208.855,208.69,208.85,47924.0
2019-07-24 09:52:00,208.88,208.8898,208.76,208.7875,38430.0
2019-07-24 09:53:00,208.8,208.8133,208.68,208.72,44908.0
2019-07-24 09:54:00,208.715,208.88,208.66,208.67,56401.0
2019-07-24 09:55:00,208.68,208.69,208.46,208.65,69683.0
2019-07-24 09:56:00,208.66,208.69,208.62,208.6799,33273.0
2019-07-24 09:57:00,208.6791,208.69,208.5312,208.58,45588.0
2019-07-24 09:58:00,208.58,208.6397,208.54,208.62,60121.0
2019-07-24 09:59:00,208.63,208.66,208.585,208.615,52118.0
2019-07-24 10:00:00,208.61,208.7041,208.5965,208.7,23021.0
2019-07-24 10:01:00,208.69,208.8,208.66,208.7969,42702.0
2019-07-24 10:02:00,208.8,208.86,208.6,208.6,72831.0
2019-07-24 10:03:00,208.62,208.69,208.56,208.66,43774.0
2019-07-24 10:04:00,208.66,208.79,208.65,208.75,26655.0
2019-07-24 10:05:00,208.77,208.87,208.77,208.83,32541.0
2019-07-24 10:06:00,208.84,208.94,208.84,208.92,62333.0
2019-07-24 10:07:00,208.93,208.9597,208.85,208.8808,61579.0
2019-07-24 10:08:00,208.89,208.93,208.8103,208.8823,31200.0
2019-07-24 10:09:00,208.88,208.93,208.865,208.93,31558.0
2019-07-24 10:10:00,208.9217,208.945,208.9,208.94,30005.0
2019-07-24 10:11:00,208.94,209.07,208.9301,209.005,78387.0
2019-07-24 10:12:00,209.01,209.04,208.895,208.895,29710.0
2019-07-24 10:13:00,208.89,208.93,208.79,208.87,43779.0
2019-07-24 10:14:00,208.8803,208.94,208.86,208.8621,22084.0
2019-07-24 10:15:00,208.8644,208.9107,208.789,208.801,34222.0
2019-07-24 10:16:00,208.8,208.93,208.75,208.75,44220.0
2019-07-24 10:17:00,208.75,208.75,208.4705,208.4894,97891.0
2019-07-24 10:18:00,208.49,208.68,208.47,208.64,40543.0
2019-07-24 10:19:00,208.655,208.84,208.6501,208.8,74897.0
2019-07-24 10:20:00,208.82,208.86,208.78,208.78,37134.0
2019-07-24 10:21:00,208.785,208.785,208.63,208.67,24006.0
2019-07-24 10:22:00,208.6701,208.71,208.65,208.66,22653.0
2019-07-24 10:23:00,208.66,208.69,208.6199,208.629,22484.0
2019-07-24 10:24:00,208.63,208.7,208.59,208.6,38318.0
2019-07-24 10:25:00,208.6,208.63,208.5349,208.61,44685.0
2019-07-24 10:26:00,208.6,208.64,208.4874,208.6359,32368.0
2019-07-24 10:27:00,208.65,208.66,208.6,208.62,18052.0
2019-07-24 10:28:00,208.61,208.67,208.59,208.67,19962.0
2019-07-24 10:29:00,208.705,208.7275,208.68,208.7,20273.0
2019-07-24 10:30:00,208.7169,208.8392,208.67,208.78,46155.0
2019-07-24 10:31:00,208.78,208.94,208.78,208.82,47800.0
2019-07-24 10:32:00,208.81,208.95,208.7702,208.94,28689.0
2019-07-24 10:33:00,208.9337,208.971,208.9,208.911,26209.0
2019-07-24 10:34:00,208.91,208.98,208.85,208.87,36847.0
2019-07-24 10:35:00,208.87,208.9397,208.87,208.9054,22579.0
2019-07-24 10:36:00,208.91,208.98,208.87,208.88,24329.0
2019-07-24 10:37:00,208.88,208.89,208.84,208.88,13824.0
2019-07-24 10:38:00,208.88,208.96,208.84,208.93,24320.0
2019-07-24 10:39:00,208.93,209.01,208.93,208.98,38076.0
2019-07-24 10:40:00,208.99,209.06,208.9762,208.9963,36998.0
2019-07-24 10:41:00,209.0,209.02,208.82,208.83,32384.0
2019-07-24 10:42:00,208.83,208.88,208.72,208.765,46884.0
2019-07-24 10:43:00,208.76,208.79,208.72,208.77,21393.0
2019-07-24 10:44:00,208.762,208.77,208.69,208.69,23512.0
2019-07-24 10:45:00,208.69,208.74,208.63,208.72,57681.0
2019-07-24 10:46:00,208.7,208.7012,208.61,208.6612,15440.0
2019-07-24 10:47:00,208.66,208.66,208.57,208.59,28287.0
2019-07-24 10:48:00,208.6,208.645,208.57,208.5962,18811.0
2019-07-24 10:49:00,208.59,208.59,208.43,208.46,85255.0
2019-07-24 10:50:00,208.4546,208.4546,208.23,208.275,77062.0
2019-07-24 10:51:00,208.2761,208.34,208.16,208.2942,66080.0
2019-07-24 10:52:00,208.32,208.32,208.14,208.16,40368.0
2019-07-24 10:53:00,208.1057,208.11,208.0791,208.11,60636.0
2019-07-24 10:54:00,208.127,208.19,208.12,208.18,31487.0
2019-07-24 10:55:00,208.18,208.2523,208.18,208.24,25167.0
2019-07-24 10:56:00,208.14,208.15,208.05,208.085,45282.0
2019-07-24 10:57:00,208.09,208.1097,207.94,207.9484,52451.0
2019-07-24 10:58:00,207.95,207.95,207.78,207.83,52817.0
2019-07-24 10:59:00,207.8259,207.89,207.79,207.84,35551.0
2019-07-24 11:00:00,207.83,207.95,207.805,207.92,35954.0
2019-07-24 11:01:00,207.91,207.91,207.8,207.8199,35959.0
2019-07-24 11:02:00,207.83,207.85,207.68,207.7685,85091.0
2019-07-24 11:03:00,207.76,207.76,207.57,207.62,47572.0
2019-07-24 11:04:00,207.61,207.75,207.61,207.74,45022.0
2019-07-24 11:05:00,207.75,207.77,207.6595,207.6983,33348.0
2019-07-24 11:06:00,207.69,207.79,207.64,207.692,36760.0
2019-07-24 11:07:00,207.7,207.79,207.67,207.77,32033.0
2019-07-24 11:08:00,207.7793,207.89,207.72,207.89,35402.0
2019-07-24 11:09:00,207.89,207.9054,207.83,207.89,23524.0
2019-07-24 11:10:00,207.89,208.01,207.87,208.0,31334.0
2019-07-24 11:11:00,208.0031,208.0031,207.8731,207.965,29777.0
2019-07-24 11:12:00,207.96,207.9813,207.81,207.82,39378.0
2019-07-24 11:13:00,207.83,207.95,207.8243,207.9199,26018.0
2019-07-24 11:14:00,207.91,207.99,207.895,207.9816,30106.0
2019-07-24 11:15:00,207.9886,207.99,207.87,207.9,29328.0
2019-07-24 11:16:00,207.9,208.0,207.9,207.96,29931.0
2019-07-24 11:17:00,207.96,207.96,207.85,207.9099,14196.0
2019-07-24 11:18:00,207.91,207.96,207.91,207.925,20504.0
2019-07-24 11:19:00,207.92,207.9546,207.9,207.9299,30185.0
